date,silver_spot
2023-03-25,23.2301517669
2023-03-26,23.2027203556
2023-03-27,23.1203225189
2023-03-28,23.3299689107
2023-03-29,23.3088695481
2023-03-30,23.8788734022
2023-03-31,24.0975467536
2023-04-01,24.0975467536
2023-04-02,24.1070489322
2023-04-03,23.9502013044
2023-04-04,24.9843527371
2023-04-05,24.9359778121
2023-04-06,24.9778727894
2023-04-07,24.9783732249
2023-04-08,24.9739687583
2023-04-09,24.9233196685
2023-04-10,24.8837391272
2023-04-11,25.0631314592
2023-04-12,25.6183765657
2023-04-13,25.6078018163
2023-04-14,26.0596215423
2023-04-15,25.3523498741
2023-04-16,25.3748927251
2023-04-17,25.3936292498
2023-04-18,25.0964960902
2023-04-19,25.1333662495
2023-04-20,25.4009999988
2023-04-21,25.1744675565
2023-04-22,25.06410791
2023-04-23,25.0741128089
2023-04-24,25.0400000228
2023-04-25,24.897084478
2023-04-26,24.981375323
2023-04-27,25.0835000243
2023-04-28,24.8504767317
2023-04-29,25.0483589253
2023-04-30,25.0501087973
2023-05-01,25.2034886195
2023-05-02,24.7533006843
2023-05-03,25.2725704215
2023-05-04,25.6269999839
2023-05-05,25.987026102
2023-05-06,25.7840071504
2023-05-07,25.6702433145
2023-05-08,25.6176419888
2023-05-09,25.5617260881
2023-05-10,25.5530000114
2023-05-11,24.8906319942
2023-05-12,23.8592496101
2023-05-13,23.9650004014
2023-05-14,23.9589999027
2023-05-15,23.9638145442
2023-05-16,24.0370890553
2023-05-17,23.6402720697
2023-05-18,23.7371227029
2023-05-19,23.6683397958
2023-05-20,23.8361976498
2023-05-21,23.8390984816
2023-05-22,23.8526084354
2023-05-23,23.5516209433
2023-05-24,23.3986629541
2023-05-25,23.0308697349
2023-05-26,23.1494495545
2023-05-27,23.3075250585
2023-05-28,23.3078500839
2023-05-29,23.1946946923
2023-05-30,23.0174196476
2023-05-31,23.2547820901
2023-06-01,23.4941362865
2023-06-02,23.8971071625
2023-06-03,23.6158440871
2023-06-04,23.6158440871
2023-06-05,23.4707911719
2023-06-06,23.6352837102
2023-06-07,23.5643854712
2023-06-08,23.4796008136
2023-06-09,24.3145322445
2023-06-10,24.2746353005
2023-06-11,24.287635455
2023-06-12,24.2197133732
2023-06-13,24.1875395196
2023-06-14,23.6857781945
2023-06-15,23.4085579516
2023-06-16,24.0267914486
2023-06-17,24.1690122592
2023-06-18,24.1950424895
2023-06-19,24.0498251387
2023-06-20,23.785844039
2023-06-21,23.0976776907
2023-06-22,22.5603719162
2023-06-23,22.3226996698
2023-06-24,22.420464417
2023-06-25,22.4202147903
2023-06-26,22.7871742526
2023-06-27,22.9024409014
2023-06-28,22.9002698492
2023-06-29,22.6950176913
2023-06-30,22.4656184771
2023-07-01,22.7608967793
2023-07-02,22.7582903115
2023-07-03,22.7927488352
2023-07-04,23.0218837739
2023-07-05,22.9231569908
2023-07-06,23.1755679029
2023-07-07,22.7051341378
2023-07-08,23.6199510943
2023-07-09,23.0386519418
2023-07-10,23.0382896374
2023-07-11,23.1475740669
2023-07-12,23.1597212539
2023-07-13,24.2733401218
2023-07-14,24.8020983528
2023-07-15,24.9349301802
2023-07-16,24.9306842214
2023-07-17,24.8069468818
2023-07-18,24.9015169905
2023-07-19,25.0183872637
2023-07-20,25.2113251723
2023-07-21,24.8624920209
2023-07-22,24.6028672821
2023-07-23,24.4607550118
2023-07-24,24.680986282
2023-07-25,24.4748176496
2023-07-26,24.6023262759
2023-07-27,25.0272463497
2023-07-28,24.1435885849
2023-07-29,24.3407488301
2023-07-30,24.2574460408
2023-07-31,24.3334183081
2023-08-01,24.6442160733
2023-08-02,24.3882062381
2023-08-03,23.803457555
2023-08-04,23.5837495004
2023-08-05,23.6305091992
2023-08-06,23.6145071134
2023-08-07,23.5699993035
2023-08-08,23.0239838007
2023-08-09,22.8959590176
2023-08-10,22.7025031612
2023-08-11,22.7496501104
2023-08-12,22.6905630062
2023-08-13,22.6902486875
2023-08-14,22.5894930431
2023-08-15,22.6039991465
2023-08-16,22.6812971194
2023-08-17,22.4342494102
2023-08-18,22.8532320031
2023-08-19,22.7441567487
2023-08-20,22.7484297493
2023-08-21,22.7244640868
2023-08-22,23.281610953
2023-08-23,23.4996757174
2023-08-24,24.246494303
2023-08-25,24.1361700345
2023-08-26,24.2102432828
2023-08-27,24.215382851
2023-08-28,24.1724704607
2023-08-29,24.2324880411
2023-08-30,24.6687417223
2023-08-31,24.6422477894
2023-09-01,24.5227438763
2023-09-02,24.1850285087
2023-09-03,24.1897397516
2023-09-04,24.2045753279
2023-09-05,23.8753290483
2023-09-06,23.4864155981
2023-09-07,23.157429292
2023-09-08,23.1073291048
2023-09-09,22.9204968393
2023-09-10,22.9204873305
2023-09-11,22.9779993079
2023-09-12,23.0784908521
2023-09-13,22.8427751432
2023-09-14,22.8872755379
2023-09-15,23.0283272305
2023-09-16,23.0302273069
2023-09-17,23.0544940159
2023-09-18,23.1380162679
2023-09-19,23.2456456594
2023-09-20,23.1348000647
2023-09-21,23.0478793095
2023-09-22,23.4299829659
2023-09-23,23.5591203698
2023-09-24,23.5550635615
2023-09-25,23.5474855403
2023-09-26,23.0883499631
2023-09-27,22.7394505816
2023-09-28,22.5721301165
2023-09-29,22.6052458597
2023-09-30,22.1862996941
2023-10-01,22.1844980748
2023-10-02,22.0344612408
2023-10-03,20.8708529962
2023-10-04,21.1702328464
2023-10-05,21.1194132534
2023-10-06,20.9585700461
2023-10-07,21.5933538438
2023-10-08,21.5936138874
2023-10-09,21.8461994657
2023-10-10,21.8950972087
2023-10-11,21.8319911957
2023-10-12,22.0498705362
2023-10-13,21.9006294854
2023-10-14,22.711552668
2023-10-15,22.7114430579
2023-10-16,22.6090000126
2023-10-17,22.5379941448
2023-10-18,22.8773264634
2023-10-19,22.8744977778
2023-10-20,22.9929960943
2023-10-21,23.3672465922
2023-10-22,23.3481358491
2023-10-23,23.112154552
2023-10-24,23.1064991114
2023-10-25,23.0089993604
2023-10-26,22.8676967043
2023-10-27,22.8099069028
2023-10-28,23.0962463382
2023-10-29,23.1108866582
2023-10-30,23.1024993742
2023-10-31,23.240654561
2023-11-01,22.714519557
2023-11-02,22.9637073188
2023-11-03,22.6812792169
2023-11-04,23.2109199858
2023-11-05,23.3982780697
2023-11-06,23.2015850506
2023-11-07,22.927495208
2023-11-08,22.5643665649
2023-11-09,22.5489453157
2023-11-10,22.7081583414
2023-11-11,22.2610533649
2023-11-12,22.2613172508
2023-11-13,22.1082957179
2023-11-14,22.3272956166
2023-11-15,23.0842807297
2023-11-16,23.2905863656
2023-11-17,23.8207434931
2023-11-18,23.8124476379
2023-11-19,23.8124476379
2023-11-20,23.6467401011
2023-11-21,23.7598115518
2023-11-22,23.7756652809
2023-11-23,23.6834977154
2023-11-24,23.6904995809
2023-11-25,24.3314611101
2023-11-26,24.2855286714
2023-11-27,24.5930454129
2023-11-28,24.617865066
2023-11-29,25.1420891339
2023-11-30,24.9751408063
2023-12-01,25.3175833862
2023-12-02,25.4832993732
2023-12-03,25.4847995722
2023-12-04,25.4404999673
2023-12-05,24.5379739969
2023-12-06,24.2296213692
2023-12-07,23.8197658551
2023-12-08,23.8376162132
2023-12-09,23.0043092845
2023-12-10,22.9997082441
2023-12-11,23.041225979
2023-12-12,22.8413448955
2023-12-13,22.7455967868
2023-12-14,23.8786292448
2023-12-15,24.0562286825
2023-12-16,23.8713453081
2023-12-17,23.8695419541
2023-12-18,23.8621564544
2023-12-19,23.84253141
2023-12-20,24.0640654727
2023-12-21,24.239224841
2023-12-22,24.432165864
2023-12-23,24.1801162155
2023-12-24,24.1947705157
2023-12-25,24.1933136339
2023-12-26,24.3189690376
2023-12-27,24.2824972503
2023-12-28,24.362497098
2023-12-29,23.894861691
2023-12-30,23.7926427595
2023-12-31,23.7812173662
2024-01-01,23.79044127
2024-01-02,23.7939949986
2024-01-03,23.6724923187
2024-01-04,22.9963596119
2024-01-05,23.148245135
2024-01-06,23.1900800537
2024-01-07,23.1909195583
2024-01-08,23.1194994492
2024-01-09,23.1501175158
2024-01-10,23.0148705246
2024-01-11,22.9851472737
2024-01-12,22.8866200914
2024-01-13,23.1929813622
2024-01-14,23.1947558086
2024-01-15,23.2444963704
2024-01-16,23.1794955721
2024-01-17,22.931479533
2024-01-18,22.5998707328
2024-01-19,22.7354726889
2024-01-20,22.6142368521
2024-01-21,22.6151921434
2024-01-22,22.5783672153
2024-01-23,22.1594668092
2024-01-24,22.4013547551
2024-01-25,22.7357472187
2024-01-26,22.8958110298
2024-01-27,22.7992906603
2024-01-28,22.7962421361
2024-01-29,22.861488787
2024-01-30,23.1482465282
2024-01-31,23.0693678589
2024-02-01,22.9563877026
2024-02-02,22.6844274633
2024-02-03,22.6846644314
2024-02-04,22.67887436
2024-02-05,22.3276428329
2024-02-06,22.4167794939
2024-02-07,22.185599664
2024-02-08,22.5779839162
2024-02-09,22.6129878686
2024-02-10,22.6117954187
2024-02-11,22.6082241901
2024-02-12,22.6803935394
2024-02-13,22.7173519564
2024-02-14,22.0654231677
2024-02-15,22.386850845
2024-02-16,22.9590227729
2024-02-17,23.4166253956
2024-02-18,23.4180262646
2024-02-19,23.0813883313
2024-02-20,22.9806273541
2024-02-21,23.0534213198
2024-02-22,22.880909768
2024-02-23,22.8300061986
2024-02-24,22.9464099514
2024-02-25,22.9471509719
2024-02-26,22.8007182454
2024-02-27,22.5580535399
2024-02-28,22.4869381584
2024-02-29,22.507808499
2024-03-01,22.6765286345
2024-03-02,23.1397037097
2024-03-03,23.1382886127
2024-03-04,23.0814557777
2024-03-05,23.6849732199
2024-03-06,23.6058952541
2024-03-07,24.0513660214
2024-03-08,24.2853624116
2024-03-09,24.3090393785
2024-03-10,24.3059658116
2024-03-11,24.3264123458
2024-03-12,24.4623600736
2024-03-13,24.1251375905
2024-03-14,25.092590278
2024-03-15,24.9143234411
2024-03-16,25.184054451
2024-03-17,25.1835168835
2024-03-18,25.0552428015
2024-03-19,25.1022826394
2024-03-20,24.9440605123
2024-03-21,25.7224344419
2024-03-22,24.5727371104
2024-03-23,24.6818638563
2024-03-24,24.6828741247
2024-03-25,24.8364818194
2024-03-26,24.6557958441
2024-03-27,24.4100259661
2024-03-28,24.5610053102
2024-03-29,24.975256701
2024-03-30,24.9788119725
2024-03-31,24.9671808281
2024-04-01,25.0825298003
2024-04-02,25.195153153
2024-04-03,26.2551059092
2024-04-04,27.1731626064
2024-04-05,26.4758423506
2024-04-06,27.4670087166
2024-04-07,27.4761975075
2024-04-08,27.7557273173
2024-04-09,27.801303627
2024-04-10,28.0765029563
2024-04-11,27.9506525639
2024-04-12,28.7972408189
2024-04-13,27.9036863415
2024-04-14,27.908894228
2024-04-15,28.1987054149
2024-04-16,28.5240201016
2024-04-17,28.1787358277
2024-04-18,28.2927683268
2024-04-19,28.73124522
2024-04-20,28.6835456674
2024-04-21,28.68243451
2024-04-22,28.3548567679
2024-04-23,27.0002494931
2024-04-24,27.215052589
2024-04-25,27.2475516992
2024-04-26,27.4203587334
2024-04-27,27.2069562615
2024-04-28,27.2040462558
2024-04-29,27.2438590605
2024-04-30,27.05291579
2024-05-01,26.3759863462
2024-05-02,26.7585924215
2024-05-03,26.6406747456
2024-05-04,26.5602922712
2024-05-05,26.5603864489
2024-05-06,26.9548655736
2024-05-07,27.3181060243
2024-05-08,27.1279747669
2024-05-09,27.3536735067
2024-05-10,28.3998678906
2024-05-11,28.1727576488
2024-05-12,28.1743168084
2024-05-13,28.1243436745
2024-05-14,28.3221420136
2024-05-15,28.5614862365
2024-05-16,29.5705386689
2024-05-17,29.5524175249
2024-05-18,31.4624839501
2024-05-19,31.4629343555
2024-05-20,32.1618003054
2024-05-21,31.5445383536
2024-05-22,32.1585753242
2024-05-23,30.4535719992
2024-05-24,30.374488035
2024-05-25,30.356556916
2024-05-26,30.3563069095
2024-05-27,30.6004293852
2024-05-28,31.7905437553
2024-05-29,31.9921300384
2024-05-30,31.8258598937
2024-05-31,31.1378944333
2024-06-01,30.4081886381
2024-06-02,30.412889031
2024-06-03,30.5428530629
2024-06-04,30.737479048
2024-06-05,29.5776384511
2024-06-06,30.4061858685
2024-06-07,31.160559748
2024-06-08,29.1684955921
2024-06-09,29.170677805
2024-06-10,29.4625702219
2024-06-11,29.2253534535
2024-06-12,29.3839550394
2024-06-13,29.0632394496
2024-06-14,29.0419112679
2024-06-15,29.5602302669
2024-06-16,29.5624922899
2024-06-17,29.3015961338
2024-06-18,29.4501262671
2024-06-19,29.4532994889
2024-06-20,30.1893283272
2024-06-21,30.5517168342
2024-06-22,29.5448846582
2024-06-23,29.543853188
2024-06-24,29.4944742383
2024-06-25,29.3886465593
2024-06-26,28.832567857
2024-06-27,28.7844008167
2024-06-28,28.9337216713
2024-06-29,29.1418639898
2024-06-30,29.141187919
2024-07-01,29.1029992599
2024-07-02,29.4467627897
2024-07-03,29.6160931884
2024-07-04,30.5268544953
2024-07-05,30.535881016
2024-07-06,31.2220621085
2024-07-07,31.2209675247
2024-07-08,31.1918820183
2024-07-09,30.8674883481
2024-07-10,30.7796765391
2024-07-11,30.8613742866
2024-07-12,31.3268335625
2024-07-13,30.795396528
2024-07-14,30.7941666536
2024-07-15,30.5940637512
2024-07-16,30.5944937542
2024-07-17,31.2585957231
2024-07-18,30.3566932095
2024-07-19,29.6897740743
2024-07-20,29.213406364
2024-07-21,29.2457421329
2024-07-22,29.3756532154
2024-07-23,29.0837190879
2024-07-24,29.2179902213
2024-07-25,28.835231809
2024-07-26,27.8716714775
2024-07-27,27.9222181714
2024-07-28,27.922938197
2024-07-29,28.1582701577
2024-07-30,27.8155096712
2024-07-31,29.4910854907
2024-08-01,29.05843651
2024-08-02,28.4903790597
2024-08-03,28.5694149991
2024-08-04,28.560468614
2024-08-05,28.4358034382
2024-08-06,27.2982055566
2024-08-07,26.8447876311
2024-08-08,26.6462919881
2024-08-09,27.514228082
2024-08-10,27.459878502
2024-08-11,27.4607870053
2024-08-12,27.3244380265
2024-08-13,27.9979848058
2024-08-14,27.8547973758
2024-08-15,27.5812326878
2024-08-16,28.3665538916
2024-08-17,29.0135756522
2024-08-18,29.0095427036
2024-08-19,28.9988118172
2024-08-20,29.4242905398
2024-08-21,29.4507971466
2024-08-22,29.601751358
2024-08-23,29.0415194144
2024-08-24,29.8313042727
2024-08-25,29.8301322226
2024-08-26,29.8990559137
2024-08-27,29.8621257888
2024-08-28,30.0270725888
2024-08-29,29.2103416165
2024-08-30,29.374709374
2024-08-31,28.8599953774
2024-09-01,28.8618772696
2024-09-02,28.8775340628
2024-09-03,28.5453737408
2024-09-04,28.0467759642
2024-09-05,28.2682461395
2024-09-06,28.8380946801
2024-09-07,27.9319506623
2024-09-08,27.9328273156
2024-09-09,28.0025933314
2024-09-10,28.3279242437
2024-09-11,28.4064253857
2024-09-12,28.6941380691
2024-09-13,29.9235242993
2024-09-14,30.7221470465
2024-09-15,30.7285391867
2024-09-16,30.8962909577
2024-09-17,30.7395652916
2024-09-18,30.7322694942
2024-09-19,30.1746011655
2024-09-20,30.7647517054
2024-09-21,31.1701031357
2024-09-22,31.1698565519
2024-09-23,31.119627917
2024-09-24,30.6853113523
2024-09-25,32.1223224205
2024-09-26,31.8635409446
2024-09-27,31.9153702425
2024-09-28,31.6314352736
2024-09-29,31.6302236567
2024-09-30,31.8026160711
2024-10-01,31.2291391302
2024-10-02,31.3475850322
2024-10-03,31.8325054038
2024-10-04,32.0529096611
2024-10-05,32.2037647096
2024-10-06,32.2037926072
2024-10-07,32.1996996521
2024-10-08,31.6665751819
2024-10-09,30.6392051474
2024-10-10,30.4962810776
2024-10-11,31.1788959432
2024-10-12,31.5418291431
2024-10-13,31.5405973221
2024-10-14,31.1625675737
2024-10-15,31.2203472069
2024-10-16,31.4446024889
2024-10-17,31.7379473352
2024-10-18,31.784733746
2024-10-19,33.7170062278
2024-10-20,33.7166593825
2024-10-21,33.7835476414
2024-10-22,33.833425649
2024-10-23,34.5522880708
2024-10-24,33.7670297472
2024-10-25,33.6818426148
2024-10-26,33.7120113672
2024-10-27,33.7134405761
2024-10-28,33.6255342946
2024-10-29,33.7084021169
2024-10-30,34.3697304437
2024-10-31,33.7387995915
2024-11-01,32.689686803
2024-11-02,32.4451031046
2024-11-03,32.450450782
2024-11-04,32.5409691941
2024-11-05,32.405438387
2024-11-06,32.6770122741
2024-11-07,31.2021441015
2024-11-08,32.0211785513
2024-11-09,31.2979898925
2024-11-10,31.3044065695
2024-11-11,31.371610381
2024-11-12,30.6877921673
2024-11-13,30.6798254156
2024-11-14,30.2833625438
2024-11-15,30.4024264298
2024-11-16,30.2463595323
2024-11-17,30.2481322345
2024-11-18,30.400976815
2024-11-19,31.1601679623
2024-11-20,31.2994515685
2024-11-21,30.9115732377
2024-11-22,30.7691705563
2024-11-23,31.3292867883
2024-11-24,31.3345652351
2024-11-25,31.3894349107
2024-11-26,30.0944930668
2024-11-27,30.4151159038
2024-11-28,30.1057547728
2024-11-29,30.2314417908
2024-11-30,30.6201945566
2024-12-01,30.618299698
2024-12-02,30.4808468813
2024-12-03,30.5922806877
2024-12-04,31.0001298471
2024-12-05,31.3241628923
2024-12-06,31.3356871427
2024-12-07,30.9713293665
2024-12-08,30.9685486362
2024-12-09,31.0115097637
2024-12-10,31.8756391066
2024-12-11,31.9074436023
2024-12-12,31.9835266927
2024-12-13,30.8783531591
2024-12-14,30.5587771722
2024-12-15,30.5553879932
2024-12-16,30.5858574488
2024-12-17,30.5397555161
2024-12-18,30.5324896421
2024-12-19,29.3886349858
2024-12-20,28.9995776734
2024-12-21,29.5131341622
2024-12-22,29.5037925886
2024-12-23,29.6834241737
2024-12-24,29.7103071544
2024-12-25,29.6267079534
2024-12-26,29.6853445796
2024-12-27,29.7988896183
2024-12-28,29.3716690949
2024-12-29,29.3726995338
2024-12-30,29.4345575286
2024-12-31,28.9274821549
2025-01-01,28.8916201165
2025-01-02,29.0000212106
2025-01-03,29.5490764832
2025-01-04,29.6166020104
2025-01-05,29.6161801983
2025-01-06,29.6412217625
2025-01-07,29.9368954493
2025-01-08,30.081244297
2025-01-09,30.1164060531
2025-01-10,30.1006725119
2025-01-11,30.4078155432
2025-01-12,30.4075834616
2025-01-13,30.473314074
2025-01-14,29.6563950754
2025-01-15,29.8383959339
2025-01-16,30.6554596805
2025-01-17,30.7673993043
2025-01-18,30.356413528
2025-01-19,30.3611924113
2025-01-20,30.2962075971
2025-01-21,30.5849860603
2025-01-22,30.7653689108
2025-01-23,30.7752351596
2025-01-24,30.4692978451
2025-01-25,30.6182858233
2025-01-26,30.6160201032
2025-01-27,30.5220647791
2025-01-28,30.1892187779
2025-01-29,30.4232362895
2025-01-30,30.8643931959
2025-01-31,31.649623276
2025-02-01,31.3258053163
2025-02-02,31.3493029337
2025-02-03,31.1127492181
2025-02-04,31.5020036251
2025-02-05,32.0862959132
2025-02-06,32.3403401149
2025-02-07,32.2293877426
2025-02-08,31.8143953267
2025-02-09,31.8143714398
2025-02-10,31.824427637
2025-02-11,32.0790064354
2025-02-12,31.8226098765
2025-02-13,32.2846116316
2025-02-14,32.3603696326
2025-02-15,32.1464966774
2025-02-16,32.1445777732
2025-02-17,32.0743122299
2025-02-18,32.3904201316
2025-02-19,32.8985351078
2025-02-20,32.7383999975
2025-02-21,32.9476569569
2025-02-22,32.5099769868
2025-02-23,32.4867880619
2025-02-24,32.5833938323
2025-02-25,32.2856883594
2025-02-26,31.7885664626
2025-02-27,31.8738170152
2025-02-28,31.2211643278
2025-03-01,31.1488053187
2025-03-02,31.1544966693
2025-03-03,31.191249527
2025-03-04,31.6605737264
2025-03-05,31.9129740856
2025-03-06,32.6211776849
2025-03-07,32.6263373511
2025-03-08,32.5247090052
2025-03-09,32.5286777214
2025-03-10,32.5782950745
2025-03-11,32.0234112143
2025-03-12,32.8469840264
2025-03-13,33.2830982656
2025-03-14,33.8528579099
2025-03-15,33.7862073734
2025-03-16,33.7931182194
2025-03-17,33.7866079333
2025-03-18,33.7878346712
2025-03-19,33.9655234313
2025-03-20,33.8988647033
2025-03-21,33.5407959015
2025-03-22,33.0332166501
2025-03-23,33.0337994668
2025-03-24,33.067197068
2025-03-25,32.9385346916
2025-03-26,33.659492469
2025-03-27,33.673896871
2025-03-28,34.411123324
2025-03-29,34.1233412328
2025-03-30,34.1203410645
2025-03-31,34.1936978334
2025-04-01,34.043714792
2025-04-02,33.6483481594
2025-04-03,33.7559850459
2025-04-04,31.9548013906
2025-04-05,29.5896049327
2025-04-06,29.5909140175
2025-04-07,28.6658178202
2025-04-08,30.0392843848
2025-04-09,29.642096876
2025-04-10,30.9239480388
2025-04-11,31.1448914417
2025-04-12,32.2957940254
2025-04-13,32.2954636006
2025-04-14,32.0860542842
2025-04-15,32.2442454646
2025-04-16,32.3819725673
2025-04-17,32.7960734153
2025-04-18,32.5110506199
2025-04-19,32.5218235339
2025-04-20,32.5018565385
2025-04-21,32.5814266625
2025-04-22,32.6677393598
2025-04-23,32.6018280771
2025-04-24,33.6302108578
2025-04-25,33.6429744105
2025-04-26,33.1012767225
2025-04-27,33.0944277482
2025-04-28,33.0022955572
2025-04-29,33.1071073921
2025-04-30,32.9479982567
2025-05-01,32.6359966211
2025-05-02,32.4518760178
2025-05-03,32.0186345379
2025-05-04,32.0143306389
2025-05-05,32.0380731234
2025-05-06,32.5166958113
2025-05-07,33.1385482605
2025-05-08,32.4616778775
2025-05-09,32.476774957
2025-05-10,32.7290579367
2025-05-11,32.7325148217
2025-05-12,32.6757228652
2025-05-13,32.5848934147
2025-05-14,32.9268992741
2025-05-15,32.1699977981
2025-05-16,32.6409999886
2025-05-17,32.28290788
2025-05-18,32.2891734682
2025-05-19,32.4768488945
2025-05-20,32.3550719102
2025-05-21,33.1059943597
2025-05-22,33.5002686336
2025-05-23,33.0489586116
2025-05-24,33.4885353925
2025-05-25,33.4861693448
2025-05-26,33.456313948
2025-05-27,33.4316352679
2025-05-28,33.2852368318
2025-05-29,32.9406478701
2025-05-30,33.2827234022
2025-05-31,32.9858441777
2025-06-01,32.9815554708
2025-06-02,33.0865975319
2025-06-03,34.6765755675
2025-06-04,34.5517432014
2025-06-05,34.5051371058
2025-06-06,35.714637631
2025-06-07,35.9779837765
2025-06-08,35.9788467839
2025-06-09,36.040948125
2025-06-10,36.7615729043
2025-06-11,36.5677176042
2025-06-12,36.3106227224
2025-06-13,36.3573519623
2025-06-14,36.314142828
2025-06-15,36.3114742047
2025-06-16,36.2710735073
2025-06-17,36.2777874202
2025-06-18,37.1028836621
2025-06-19,36.7406714048
2025-06-20,36.3612408851
2025-06-21,36.005614341
2025-06-22,36.0063457872
2025-06-23,36.0637126937
2025-06-24,35.8952504657
2025-06-25,35.9372731572
2025-06-26,36.3465481992
2025-06-27,36.6478344562
2025-06-28,35.9963412167
2025-06-29,35.9916739309
2025-06-30,35.8118490858
2025-07-01,36.1410238218
2025-07-02,36.1000465571
2025-07-03,36.403466124
2025-07-04,36.731832108
2025-07-05,36.9261167265
2025-07-06,36.9342977218
2025-07-07,36.944370567
2025-07-08,36.7919981054
2025-07-09,36.5631688889
2025-07-10,36.3621500112
2025-07-11,37.1144597245
2025-07-12,38.4209660691
2025-07-13,38.4086881067
2025-07-14,38.5119500116
2025-07-15,38.2743372062
2025-07-16,37.7725664143
2025-07-17,37.8746971246
2025-07-18,38.1268079637
2025-07-19,38.175689762
2025-07-20,38.1781182085
2025-07-21,38.2152973114
2025-07-22,38.9524975383
2025-07-23,39.2633485923
2025-07-24,39.2808907046
2025-07-25,39.1029954287
2025-07-26,38.1756084402
2025-07-27,38.1707440439
2025-07-28,38.167422797
2025-07-29,38.117193744
2025-07-30,38.2150486054
2025-07-31,37.0529980963
2025-08-01,36.6803892649
2025-08-02,37.0279713554
2025-08-03,37.0287755058
2025-08-04,36.9303646362
2025-08-05,37.4140678833
2025-08-06,37.7993548255
2025-08-07,37.8663985382
2025-08-08,38.2815988979
2025-08-09,38.3457630166
2025-08-10,38.3348881006
2025-08-11,38.1206970572
2025-08-12,37.706810686
2025-08-13,37.8978731903
2025-08-14,38.5342000312
2025-08-15,37.9937369224
2025-08-16,38.0022611117
2025-08-17,38.0085181498
2025-08-18,37.9393458291
2025-08-19,38.0535341761
2025-08-20,37.3700149428
2025-08-21,37.8919981202
2025-08-22,38.0859983595
2025-08-23,38.8894580145
2025-08-24,38.8865104387
2025-08-25,38.9021777431
2025-08-26,38.5836357834
2025-08-27,38.6691736304
2025-08-28,38.6423666051
2025-08-29,39.0211656109
2025-08-30,39.7362607418
2025-08-31,39.7191538073
2025-09-01,39.8340464232
2025-09-02,40.6688736444
2025-09-03,40.903696827
2025-09-04,41.0820463804
2025-09-05,40.7348219711
2025-09-06,41.0007589897
2025-09-07,41.0005954229
2025-09-08,40.900523179
2025-09-09,41.3179235934
2025-09-10,40.8544964698
2025-09-11,41.1919478326
2025-09-12,41.475357949
2025-09-13,42.1785330416
2025-09-14,42.1863898058
2025-09-15,42.2091499172
2025-09-16,42.6364499531
2025-09-17,42.5895988908
2025-09-18,41.7656486436
2025-09-19,41.7164611729
2025-09-20,43.0712719935
2025-09-21,43.0832396366
2025-09-22,43.1543229444
2025-09-23,43.9798237984
2025-09-24,43.929776846
2025-09-25,43.9382482895
2025-09-26,44.9343476603
2025-09-27,46.0485062993
2025-09-28,46.0566681429
2025-09-29,46.4698487032
2025-09-30,46.9314141263
2025-10-01,46.7245733026
2025-10-02,47.1059230239
2025-10-03,46.9191605338
2025-10-04,47.9895203173
2025-10-05,47.9954922634
2025-10-06,48.1962249536
2025-10-07,48.543500095
2025-10-08,47.967683826
2025-10-09,48.810910574
2025-10-10,49.4177496954
2025-10-11,50.1564074903
2025-10-12,50.0857051561
2025-10-13,50.4729346787
2025-10-14,52.4757365051
2025-10-15,52.0212478706
2025-10-16,53.1200993388
2025-10-17,54.0891640614
2025-10-18,51.8941852446
2025-10-19,51.930486225
2025-10-20,51.4662251482
2025-10-21,52.4572367688
2025-10-22,47.7013151243
2025-10-23,48.1958999854
2025-10-24,48.9261248882
2025-10-25,48.6137013099
2025-10-26,48.614219349
2025-10-27,48.1971747963
2025-10-28,46.8067361053
2025-10-29,47.178086179
2025-10-30,47.8335601808
2025-10-31,49.0086450417
2025-11-01,48.6784724489
2025-11-02,48.6758162793
2025-11-03,48.503161162
2025-11-04,47.9822996751
2025-11-05,47.1190199067
2025-11-06,48.0712779373
2025-11-07,48.147965168
2025-11-08,48.3260914752
2025-11-09,48.3146600071
2025-11-10,48.5818845867
2025-11-11,50.5362469387
2025-11-12,51.318148731
2025-11-13,53.0686664497
2025-11-14,52.5790140466
2025-11-15,50.5876596423
2025-11-16,50.5676177163
2025-11-17,50.6924122208
2025-11-18,49.9161999348
2025-11-19,50.7945228469
2025-11-20,51.7548967585
2025-11-21,50.8076787454
2025-11-22,49.9913197572
2025-11-23,50.0015777998
2025-11-24,49.9476149414
2025-11-25,51.142562173
2025-11-26,51.512214195
2025-11-27,53.1249729395
2025-11-28,53.7531179496
2025-11-29,56.3686469829
2025-11-30,56.3886702778
2025-12-01,57.1749966787
2025-12-02,56.8153968953
2025-12-03,58.2602732029
2025-12-04,58.5264087368
2025-12-05,56.990907984
2025-12-06,58.3395418274
2025-12-07,58.3037908997
2025-12-08,58.1964218861
2025-12-09,58.1184274197
2025-12-10,60.9711748467
2025-12-11,62.6528361116
2025-12-12,63.3108277058
2025-12-13,61.9297393483
2025-12-14,61.9289055669
2025-12-15,61.9267042464
2025-12-16,63.5543782573
2025-12-17,64.298466279
2025-12-18,66.1772584869
2025-12-19,65.3833035692
2025-12-20,67.1618893351
2025-12-21,67.1627409698
2025-12-22,67.957220033
2025-12-23,69.6186079623
2025-12-24,71.8226056336
2025-12-25,71.8530334723
